Date,BOLSAA_Price,Bovespa_Brazil_50_Price,CAD_USD_Price,Canada_10Y_BY_Price,Canada_30Y_BY_Price,EUR_USD_Price,Euro_Stoxx_50_Price,JPY_USD_Price,Nikkei_225_Price,Shanghai_Shenzhen_CSI_300_Price,SnP_TSX_Composite_Price,SnP_500_Price,US_10Y_BY_Price,US_30Y_BY.csv_Price,Holiday,weekend,month,quarter
04-06-13,31.9,8749.08,0.9669,2.091,2.639,1.3081,2755.7,0.01,13533.76,2565.67,12593.97,1631.38,2.15,3.314,FALSE,FALSE,Jun,Q2
03-06-13,32.64,8759.22,0.973,2.051,2.605,1.3076,2747.74,0.01,13261.82,2602.62,12609.8,1640.42,2.128,3.267,FALSE,FALSE,Jun,Q2
31-05-13,32.56,8742.51,0.9636,2.068,2.631,1.2999,2769.64,0.01,13774.54,2606.43,12650.42,1630.74,2.132,3.278,FALSE,FALSE,May,Q2
30-05-13,33.03,8742.51,0.971,2.065,2.641,1.305,2799.2,0.0099,13589.03,2634.32,12746.55,1654.41,2.119,3.281,FALSE,FALSE,May,Q2
29-05-13,32.84,8794.63,0.966,2.067,2.645,1.2941,2786.54,0.0099,14326.46,2642.56,12732.61,1648.36,2.119,3.266,FALSE,FALSE,May,Q2
28-05-13,32.51,8949.17,0.9616,2.079,2.664,1.2856,2835.87,0.0098,14311.98,2644.36,12750.52,1660.06,2.167,3.327,FALSE,FALSE,May,Q2
24-05-13,31.36,8945.54,0.9691,1.953,2.565,1.2932,2764.29,0.0099,14612.45,2597.23,12667.22,1649.6,2.011,3.175,FALSE,FALSE,May,Q2
23-05-13,31.85,8958.04,0.9705,1.961,2.574,1.2936,2776.78,0.0098,14483.98,2582.85,12658.09,1650.51,2.016,3.19,FALSE,FALSE,May,Q2
22-05-13,32.17,9018.19,0.9646,1.969,2.572,1.2858,2835.01,0.0097,15627.26,2618.03,12752.5,1655.35,2.037,3.218,FALSE,FALSE,May,Q2
21-05-13,32.17,9042.87,0.9742,1.912,2.527,1.2906,2821.65,0.0098,15381.02,2614.85,12742.43,1669.16,1.93,3.132,FALSE,FALSE,May,Q2
20-05-13,32.95,8995.34,0.9765,1.912,2.527,1.2883,2824.5,0.0098,15360.81,2609.61,12742.43,1666.29,1.965,3.175,FALSE,FALSE,May,Q2
17-05-13,33.77,8888.69,0.9728,1.927,2.529,1.2839,2817.99,0.0097,15138.12,2592.05,12613.05,1667.47,1.954,3.17,FALSE,FALSE,May,Q2
16-05-13,33.48,8804.41,0.9808,1.885,2.497,1.2882,2806.7,0.0098,15037.24,2552.71,12507.6,1650.47,1.879,3.096,FALSE,FALSE,May,Q2
15-05-13,33.91,8842.5,0.9845,1.922,2.533,1.2887,2809.58,0.0098,15096.03,2506.93,12473.65,1658.78,1.94,3.162,FALSE,FALSE,May,Q2
14-05-13,34.62,8817.15,0.9823,1.957,2.562,1.292,2795.63,0.0098,14758.42,2493.34,12577.05,1650.34,1.982,3.2,FALSE,FALSE,May,Q2
13-05-13,34.38,8781.08,0.9894,1.91,2.535,1.2976,2777.39,0.0098,14782.21,2530.77,12529.55,1633.77,1.917,3.127,FALSE,FALSE,May,Q2
10-05-13,34.56,8904.6,0.9901,1.886,2.513,1.2993,2785.24,0.0098,14607.54,2540.84,12589.09,1633.7,1.9,3.096,FALSE,FALSE,May,Q2
09-05-13,35.53,8950.54,0.9931,1.8,2.449,1.3043,2773.16,0.0099,14191.48,2527.79,12543.9,1626.67,1.813,2.995,FALSE,FALSE,May,Q2
08-05-13,35.36,8935.71,0.997,1.808,2.467,1.3152,2784.62,0.0101,14285.69,2542.8,12585.05,1632.69,1.767,2.987,FALSE,FALSE,May,Q2
07-05-13,35.94,8956.48,0.9957,1.824,2.481,1.3079,2769.08,0.0101,14180.24,2529.94,12464.11,1625.96,1.78,2.997,FALSE,FALSE,May,Q2
06-05-13,35.93,8815.54,0.9932,1.8,2.47,1.3076,2750.52,0.0101,14180.24,2525.98,12453.92,1617.5,1.764,2.98,FALSE,FALSE,May,Q2
03-05-13,35.03,8809.39,0.992,1.772,2.438,1.3115,2763.68,0.0101,14180.24,2492.91,12438.03,1614.42,1.74,2.955,FALSE,FALSE,May,Q2
02-05-13,32.97,8779.93,0.9898,1.673,2.351,1.3064,2718.9,0.0102,13694.04,2449.64,12379.64,1597.59,1.624,2.82,FALSE,FALSE,May,Q2
01-05-13,32.97,8779.93,0.9917,1.68,2.353,1.318,2711.74,0.0103,13799.35,2449.64,12321.29,1582.7,1.632,2.829,FALSE,FALSE,May,Q2
30-04-13,33.08,8853.07,0.9928,1.697,2.37,1.3167,2712,0.0103,13860.86,2449.64,12456.5,1597.57,1.673,2.88,FALSE,FALSE,Apr,Q2
29-04-13,33.63,8630.05,0.9889,1.702,2.368,1.31,2717.38,0.0102,13860.86,2449.64,12312.67,1593.61,1.667,2.875,FALSE,FALSE,Apr,Q2
26-04-13,34,8521.9,0.9834,1.705,2.376,1.3028,2683.43,0.0102,13884.13,2447.31,12220.2,1582.24,1.665,2.862,FALSE,FALSE,Apr,Q2
25-04-13,34.44,8651.48,0.9806,1.743,2.407,1.3013,2704.41,0.0101,13926.08,2467.88,12329.51,1585.16,1.71,2.905,FALSE,FALSE,Apr,Q2
24-04-13,32.69,8662.47,0.975,1.725,2.379,1.3016,2702.05,0.0101,13843.46,2495.58,12270.43,1578.79,1.703,2.895,FALSE,FALSE,Apr,Q2
23-04-13,32.95,8650.89,0.9749,1.722,2.376,1.2999,2662.88,0.01,13529.65,2449.47,12090.94,1578.78,1.706,2.901,FALSE,FALSE,Apr,Q2
22-04-13,33.29,8526.66,0.9751,1.711,2.366,1.3067,2583.62,0.0101,13568.37,2530.67,12090.68,1562.5,1.695,2.879,FALSE,FALSE,Apr,Q2
19-04-13,34.3,8481.44,0.9739,1.712,2.358,1.3052,2575.16,0.01,13316.48,2533.83,12065.55,1555.25,1.705,2.883,FALSE,FALSE,Apr,Q2
18-04-13,35.1,8358.73,0.9748,1.707,2.351,1.3052,2555.5,0.0102,13220.07,2464.85,11996.34,1541.61,1.686,2.863,FALSE,FALSE,Apr,Q2
17-04-13,34.89,8342.52,0.9744,1.714,2.36,1.303,2553.49,0.0102,13382.89,2458.47,11947.29,1552.01,1.698,2.88,FALSE,FALSE,Apr,Q2
16-04-13,35.12,8478.86,0.9791,1.737,2.385,1.3178,2609.3,0.0102,13221.44,2459.59,12119.92,1574.57,1.722,2.908,FALSE,FALSE,Apr,Q2
15-04-13,35.23,8306.76,0.9758,1.711,2.361,1.3036,2624.71,0.0103,13275.66,2436.82,12004.88,1552.36,1.688,2.868,FALSE,FALSE,Apr,Q2
12-04-13,36.25,8592.48,0.9869,1.74,2.389,1.3112,2633.47,0.0102,13485.14,2462.11,12337.59,1588.85,1.721,2.918,FALSE,FALSE,Apr,Q2
11-04-13,35.98,8660.7,0.9893,1.784,2.43,1.3103,2674.33,0.01,13549.16,2477.88,12481.37,1593.37,1.791,2.997,FALSE,FALSE,Apr,Q2
10-04-13,36.32,8754.6,0.9861,1.805,2.443,1.307,2661.62,0.01,13288.13,2485.31,12534.91,1587.73,1.805,3.005,FALSE,FALSE,Apr,Q2
09-04-13,36.03,8709.63,0.984,1.776,2.396,1.3082,2595.13,0.0101,13192.35,2489.43,12484.05,1568.61,1.752,2.938,FALSE,FALSE,Apr,Q2
08-04-13,35.5,8536.8,0.9838,1.766,2.372,1.3009,2589.25,0.0101,13192.59,2472.3,12344.56,1563.07,1.745,2.911,FALSE,FALSE,Apr,Q2
05-04-13,35.46,8553.56,0.9825,1.752,2.361,1.299,2585.28,0.0102,12833.64,2472.3,12331.85,1553.28,1.714,2.877,FALSE,FALSE,Apr,Q2
04-04-13,36.2,8521.95,0.9873,1.794,2.427,1.2936,2621.43,0.0104,12634.54,2472.3,12363.05,1559.98,1.766,2.991,FALSE,FALSE,Apr,Q2
03-04-13,35.87,8664.09,0.9857,1.83,2.456,1.2851,2639.01,0.0108,12362.2,2483.55,12422.12,1553.69,1.816,3.057,FALSE,FALSE,Apr,Q2
02-04-13,35.98,8552.16,0.9855,1.875,2.502,1.282,2679.8,0.0107,12003.43,2486.39,12682.1,1570.25,1.862,3.1,FALSE,FALSE,Apr,Q2
01-04-13,35.3,8680.98,0.9836,1.847,2.496,1.2849,2679.8,0.0107,12135.02,2493.19,12695.14,1562.17,1.835,3.078,FALSE,FALSE,Apr,Q2
28-03-13,35.3,8762.24,0.9837,1.875,2.502,1.2816,2624.02,0.0106,12335.96,2499.3,12749.9,1569.19,1.852,3.104,FALSE,FALSE,Mar,Q1
27-03-13,35.37,8703.65,0.9841,1.757,2.491,1.278,2612.46,0.0106,12493.79,2583.53,12699.65,1562.85,1.845,3.086,FALSE,FALSE,Mar,Q1
26-03-13,35.14,8652.41,0.9839,1.818,2.537,1.2861,2641.12,0.0106,12471.62,2575.05,12706.38,1563.77,1.911,3.143,FALSE,FALSE,Mar,Q1
25-03-13,36.32,8552.61,0.979,1.819,2.534,1.2852,2649.28,0.0106,12546.46,2613.1,12680.71,1551.69,1.92,3.146,FALSE,FALSE,Mar,Q1
22-03-13,36.29,8627.05,0.9776,1.818,2.528,1.2988,2681.67,0.0106,12338.53,2618.31,12757.35,1556.89,1.927,3.149,FALSE,FALSE,Mar,Q1
21-03-13,34.36,8646.97,0.9759,1.815,2.523,1.2898,2683.92,0.0105,12635.69,2614.99,12747.87,1545.8,1.915,3.135,FALSE,FALSE,Mar,Q1
20-03-13,33.8,8713.16,0.975,1.865,2.564,1.2933,2708.9,0.0104,12635.69,2610.17,12826.55,1558.71,1.958,3.198,FALSE,FALSE,Mar,Q1
19-03-13,32.37,8720.26,0.9738,1.82,2.522,1.2883,2671.96,0.0105,12468.23,2525.1,12773.87,1548.34,1.904,3.131,FALSE,FALSE,Mar,Q1
18-03-13,32.37,8812.23,0.9787,1.865,2.56,1.2956,2705.47,0.0105,12220.63,2502.49,12781.76,1552.1,1.955,3.183,FALSE,FALSE,Mar,Q1
15-03-13,32.28,8808.58,0.9808,1.897,2.597,1.3076,2725.72,0.0105,12560.95,2539.87,12830.03,1560.7,1.991,3.212,FALSE,FALSE,Mar,Q1
14-03-13,33.51,8839.18,0.9782,1.951,2.628,1.3005,2744.7,0.0104,12381.19,2534.27,12799.91,1563.23,2.037,3.242,FALSE,FALSE,Mar,Q1
13-03-13,33.42,8806.39,0.9725,1.917,2.605,1.2961,2704.73,0.0104,12239.66,2527.49,12744.11,1554.52,2.023,3.22,FALSE,FALSE,Mar,Q1
12-03-13,32.78,8908.09,0.9748,1.911,2.611,1.3034,2711.85,0.0104,12314.81,2555.61,12878.58,1552.48,2.019,3.216,FALSE,FALSE,Mar,Q1
11-03-13,33.16,8996.25,0.9748,1.945,2.631,1.3045,2718.71,0.0104,12349.05,2592.37,12858.49,1556.22,2.061,3.26,FALSE,FALSE,Mar,Q1
08-03-13,32.14,8962.6,0.9714,1.935,2.622,1.3006,2728.78,0.0104,12283.62,2606.93,12835.61,1551.18,2.049,3.248,FALSE,FALSE,Mar,Q1
07-03-13,32.11,8974.96,0.9714,1.886,2.582,1.3106,2690.85,0.0105,11968.08,2619.48,12826.52,1544.26,1.995,3.201,FALSE,FALSE,Mar,Q1
06-03-13,31.82,8896.06,0.9695,1.848,2.551,1.2967,2679.89,0.0106,11932.27,2650.2,12831.96,1541.46,1.939,3.153,FALSE,FALSE,Mar,Q1
05-03-13,32.18,8578.4,0.9726,1.817,2.51,1.3051,2683.02,0.0107,11683.45,2622.81,12736.04,1539.79,1.898,3.107,FALSE,FALSE,Mar,Q1
04-03-13,32.14,8599.14,0.9728,1.809,2.504,1.3026,2619.78,0.0107,11652.29,2545.72,12707.41,1525.2,1.879,3.088,FALSE,FALSE,Mar,Q1
01-03-13,32.02,8672.88,0.9738,1.8,2.496,1.3022,2616.75,0.0107,11606.38,2668.84,12773.12,1518.2,1.845,3.055,FALSE,FALSE,Mar,Q1
28-02-13,31.09,8696.18,0.9705,1.84,2.526,1.3056,2633.55,0.0108,11559.36,2673.33,12821.83,1514.68,1.881,3.09,FALSE,FALSE,Feb,Q1
27-02-13,30.65,8640.04,0.9775,1.865,2.532,1.3139,2611.89,0.0108,11253.97,2594.68,12732.39,1515.99,1.9,3.098,FALSE,FALSE,Feb,Q1
26-02-13,30.12,8614.72,0.9746,1.862,2.529,1.3062,2570.52,0.0108,11398.81,2567.59,12660.44,1496.94,1.886,3.081,FALSE,FALSE,Feb,Q1
25-02-13,30.12,8602.83,0.9739,1.867,2.526,1.3062,2651.86,0.0108,11662.52,2604.96,12650.87,1487.85,1.865,3.061,FALSE,FALSE,Feb,Q1
22-02-13,30.15,8624.92,0.9793,1.944,2.586,1.319,2630.05,0.0107,11385.94,2596.6,12701.63,1515.6,1.962,3.152,FALSE,FALSE,Feb,Q1
21-02-13,30,8556.55,0.9817,1.985,2.609,1.3189,2579.76,0.0107,11309.13,2610.55,12639.97,1502.42,1.974,3.165,FALSE,FALSE,Feb,Q1
20-02-13,30.05,8618.8,0.9835,2.015,2.635,1.3281,2640.35,0.0107,11468.28,2702.64,12714.05,1511.95,2.01,3.201,FALSE,FALSE,Feb,Q1
19-02-13,30.19,8786.61,0.9884,2.024,2.642,1.3388,2662.37,0.0107,11372.34,2685.61,12810.21,1530.94,2.028,3.209,FALSE,FALSE,Feb,Q1
15-02-13,30.19,8815.95,0.9933,2.017,2.63,1.3363,2615.26,0.0107,11173.83,2685.61,12686.63,1519.79,2.005,3.18,FALSE,FALSE,Feb,Q1
14-02-13,30.36,8773.65,0.9988,1.999,2.612,1.3361,2635.35,0.0108,11307.28,2685.61,12721.79,1521.38,1.998,3.178,FALSE,FALSE,Feb,Q1
13-02-13,30.03,8833.38,0.9984,2.039,2.645,1.3453,2656.86,0.0107,11251.41,2685.61,12775.28,1520.33,2.028,3.235,FALSE,FALSE,Feb,Q1
12-02-13,30.18,8833.38,0.9973,1.998,2.613,1.3454,2648.83,0.0107,11369.12,2685.61,12789.02,1519.43,1.979,3.189,FALSE,FALSE,Feb,Q1
11-02-13,30.32,8833.38,0.9958,1.975,2.588,1.3407,2622.61,0.0106,11369.12,2685.61,12748.15,1517.01,1.964,3.174,FALSE,FALSE,Feb,Q1
08-02-13,30.41,8846.65,0.9971,1.955,2.575,1.3365,2630.3,0.0108,11153.16,2771.72,12801.23,1517.93,1.95,3.163,FALSE,FALSE,Feb,Q1
07-02-13,30.62,8809.69,1.0023,1.995,2.6,1.3396,2597.92,0.0107,11357.07,2759.87,12755.92,1509.39,1.959,3.175,FALSE,FALSE,Feb,Q1
06-02-13,31.59,8906.12,1.0042,1.995,2.599,1.3523,2617.35,0.0107,11463.75,2775.84,12761.59,1512.12,1.964,3.172,FALSE,FALSE,Feb,Q1
05-02-13,32.8,8977.75,1.0042,2.017,2.621,1.3584,2651.21,0.0107,11046.92,2771.68,12745.65,1511.29,2.005,3.213,FALSE,FALSE,Feb,Q1
04-02-13,32.8,9012.87,1.0017,1.985,2.593,1.3514,2625.17,0.0108,11260.35,2748.03,12717.62,1495.71,1.957,3.162,FALSE,FALSE,Feb,Q1
01-02-13,32.28,9115.4,1.0027,2.042,2.634,1.364,2710.08,0.0108,11191.34,2743.32,12768.83,1513.17,2.025,3.228,FALSE,FALSE,Feb,Q1
31-01-13,32.29,9061.7,1.0026,1.994,2.574,1.3579,2702.98,0.0109,11138.66,2686.88,12685.24,1498.11,1.985,3.168,FALSE,FALSE,Jan,Q1
30-01-13,32.43,8971.05,0.9985,1.997,2.574,1.3568,2732.12,0.011,11113.95,2688.71,12794.44,1501.96,1.992,3.18,FALSE,FALSE,Jan,Q1
29-01-13,32.47,9125.9,0.9981,1.995,2.57,1.3493,2749.27,0.011,10866.72,2675.87,12830.56,1507.84,1.999,3.184,FALSE,FALSE,Jan,Q1
28-01-13,32.16,9082.59,0.9934,1.961,2.543,1.3456,2744.5,0.0111,10824.31,2651.86,12815.91,1500.18,1.965,3.144,FALSE,FALSE,Jan,Q1
25-01-13,32.24,9082.59,0.9938,1.952,2.536,1.3462,2744.18,0.011,10926.65,2571.67,12816.63,1502.96,1.949,3.132,FALSE,FALSE,Jan,Q1
24-01-13,32.02,9258.71,0.9976,1.89,2.487,1.3376,2722.96,0.011,10620.87,2582.76,12823.62,1494.82,1.852,3.046,FALSE,FALSE,Jan,Q1
23-01-13,32.99,9333.66,1.001,1.878,2.476,1.3318,2708.28,0.0113,10486.99,2607.46,12794.05,1494.81,1.828,3.022,FALSE,FALSE,Jan,Q1
22-01-13,33.49,9338.65,1.008,1.913,2.501,1.3321,2716.7,0.0113,10709.93,2596.9,12824.63,1492.56,1.843,3.026,FALSE,FALSE,Jan,Q1
18-01-13,33.57,9338.88,1.0078,1.921,2.495,1.3319,2709.59,0.0111,10913.3,2595.44,12725.69,1485.98,1.84,3.026,FALSE,FALSE,Jan,Q1
17-01-13,33.59,9367.62,1.0145,1.951,2.512,1.3377,2718.93,0.0111,10609.64,2552.76,12674.73,1480.94,1.884,3.072,FALSE,FALSE,Jan,Q1
16-01-13,33.23,9294.14,1.0141,1.892,2.462,1.329,2702.54,0.0113,10600.44,2577.09,12608.82,1472.63,1.819,3.011,FALSE,FALSE,Jan,Q1
15-01-13,33.36,9249.9,1.0158,1.913,2.483,1.3304,2701.59,0.0113,10879.08,2595.86,12641.97,1472.34,1.836,3.026,FALSE,FALSE,Jan,Q1
14-01-13,33.87,9312.92,1.0164,1.942,2.504,1.3383,2715.16,0.0112,10879.08,2577.72,12603.09,1470.68,1.848,3.036,FALSE,FALSE,Jan,Q1
11-01-13,34.54,9252.31,1.0162,1.944,2.506,1.3344,2717.79,0.0112,10801.57,2483.23,12602.18,1472.05,1.866,3.045,FALSE,FALSE,Jan,Q1
10-01-13,33.57,9299.14,1.016,1.955,2.517,1.3271,2708.27,0.0112,10652.64,2530.57,12599.74,1472.12,1.899,3.081,FALSE,FALSE,Jan,Q1
09-01-13,33.56,9297.3,1.0128,1.907,2.473,1.3064,2706.39,0.0113,10578.57,2526.13,12522.24,1461.02,1.86,3.062,FALSE,FALSE,Jan,Q1
08-01-13,33.37,9215.27,1.0135,1.909,2.476,1.3083,2691.45,0.0115,10508.06,2525.33,12504.81,1457.15,1.864,3.065,FALSE,FALSE,Jan,Q1
07-01-13,33.19,9282.51,1.0142,1.942,2.507,1.3117,2695.56,0.0115,10599.01,2535.99,12499.55,1461.89,1.901,3.101,FALSE,FALSE,Jan,Q1
04-01-13,32.98,9382.89,1.0133,1.937,2.484,1.3069,2709.35,0.0113,10688.11,2524.41,12540.81,1466.47,1.903,3.1,FALSE,FALSE,Jan,Q1
03-01-13,33.33,9458.45,1.0122,1.926,2.482,1.3048,2701.22,0.0114,10688.11,2524.41,12470.44,1459.37,1.911,3.125,FALSE,FALSE,Jan,Q1
02-01-13,34.04,9304.38,1.0147,1.87,2.423,1.3186,2711.25,0.0115,10688.11,2524.41,12540.77,1462.42,1.835,3.04,FALSE,FALSE,Jan,Q1
31-12-12,32.59,9304.38,1.0068,1.804,2.366,1.3196,2635.93,0.0115,10688.11,2522.95,12433.53,1426.19,1.756,2.952,FALSE,FALSE,Dec,Q4
28-12-12,31.53,9096.2,1.0033,1.77,2.338,1.3216,2626.85,0.0116,10395.18,2480.05,12316.12,1402.43,1.701,2.868,FALSE,FALSE,Dec,Q4
27-12-12,31.83,9035.81,1.0051,1.796,2.362,1.3236,2659.95,0.0116,10322.98,2444.59,12373.77,1418.1,1.734,2.902,FALSE,FALSE,Dec,Q4
26-12-12,31.95,9117.61,1.0057,1.796,2.362,1.3224,2659.95,0.0117,10230.36,2457.62,12373.77,1419.83,1.749,2.922,FALSE,FALSE,Dec,Q4
24-12-12,31.94,9117.61,1.0069,1.819,2.375,1.3186,2648.53,0.0118,10230.36,2381.22,12370.8,1426.66,1.776,2.944,FALSE,FALSE,Dec,Q4
21-12-12,32.1,9184.32,1.0067,1.807,2.371,1.3188,2651.09,0.0119,9940.06,2372,12385.7,1430.15,1.77,2.934,FALSE,FALSE,Dec,Q4
20-12-12,32.5,9212.94,1.0128,1.843,2.413,1.3244,2658.3,0.0118,10039.33,2384.82,12388.71,1443.69,1.8,2.982,FALSE,FALSE,Dec,Q4
19-12-12,32.39,9210.84,1.012,1.848,2.42,1.3228,2654.69,0.0119,10160.4,2371.11,12403.63,1435.81,1.807,2.993,FALSE,FALSE,Dec,Q4
18-12-12,32.45,9094.91,1.0143,1.841,2.418,1.323,2643.5,0.0119,9923.01,2368.12,12334.34,1446.79,1.821,3.001,FALSE,FALSE,Dec,Q4
17-12-12,32.42,8992.87,1.0166,1.827,2.405,1.3165,2628.01,0.0119,9828.88,2366.7,12281.35,1430.36,1.773,2.945,FALSE,FALSE,Dec,Q4
14-12-12,32.12,8990.34,1.0143,1.79,2.38,1.3163,2630.54,0.012,9737.56,2355.86,12296.72,1413.58,1.704,2.866,FALSE,FALSE,Dec,Q4
13-12-12,32.63,8909.33,1.0154,1.798,2.4,1.3078,2627.66,0.012,9742.73,2242.64,12289.17,1419.45,1.732,2.906,FALSE,FALSE,Dec,Q4
12-12-12,32.63,8919.19,1.0156,1.759,2.369,1.3074,2630.34,0.012,9581.46,2267.77,12353.09,1428.48,1.702,2.896,FALSE,FALSE,Dec,Q4
11-12-12,31.85,8936.59,1.0141,1.73,2.336,1.3006,2624.03,0.0121,9525.32,2258.5,12282.36,1427.84,1.656,2.841,FALSE,FALSE,Dec,Q4
10-12-12,31.15,8847.95,1.0135,1.702,2.31,1.2941,2596.02,0.0121,9533.75,2271.05,12230.47,1418.55,1.618,2.798,FALSE,FALSE,Dec,Q4
07-12-12,31.79,8747.63,1.0095,1.71,2.311,1.2927,2601.37,0.0121,9527.39,2246.76,12159.59,1418.07,1.623,2.809,FALSE,FALSE,Dec,Q4
06-12-12,31.33,8663.55,1.0088,1.695,2.305,1.2968,2603.41,0.0121,9545.16,2203.6,12151.13,1413.94,1.586,2.772,FALSE,FALSE,Dec,Q4
05-12-12,30.84,8680.73,1.0086,1.687,2.294,1.3068,2592.09,0.0121,9468.84,2207.88,12157.29,1409.28,1.591,2.78,FALSE,FALSE,Dec,Q4
04-12-12,29.98,8651.24,1.007,1.698,2.302,1.3094,2590.83,0.0122,9432.46,2131.47,12137.18,1407.05,1.605,2.779,FALSE,FALSE,Dec,Q4
03-12-12,29.91,8753.99,1.005,1.699,2.311,1.3054,2582.36,0.0122,9458.18,2108.85,12169.74,1409.46,1.622,2.798,FALSE,FALSE,Dec,Q4
30-11-12,28.53,8659.74,1.0065,1.701,2.297,1.2986,2575.25,0.0121,9446.01,2139.66,12239.36,1416.18,1.616,2.81,FALSE,FALSE,Nov,Q4
29-11-12,28.99,8681.86,1.0071,1.71,2.303,1.2978,2581.69,0.0122,9400.88,2115.68,12202.85,1415.95,1.62,2.797,FALSE,FALSE,Nov,Q4
28-11-12,28.56,8524.03,1.0078,1.716,2.304,1.2953,2546.84,0.0122,9308.35,2129.16,12140.33,1409.93,1.633,2.803,FALSE,FALSE,Nov,Q4
27-11-12,28.3,8488.69,1.0059,1.728,2.312,1.2945,2543.45,0.0122,9423.3,2150.64,12111.63,1398.94,1.639,2.787,FALSE,FALSE,Nov,Q4
26-11-12,28.53,8571.23,1.0065,1.761,2.337,1.2973,2542.52,0.0122,9388.94,2175.6,12185.05,1406.29,1.666,2.803,FALSE,FALSE,Nov,Q4
23-11-12,28.49,8676.55,1.0078,1.786,2.361,1.2976,2557.03,0.0121,9388.94,2192.68,12213.24,1409.15,1.693,2.829,FALSE,FALSE,Nov,Q4
21-11-12,28.04,8505.49,1.0034,1.763,2.35,1.2829,2519.68,0.0121,9222.52,2194.9,12100.06,1391.03,1.68,2.82,FALSE,FALSE,Nov,Q4
20-11-12,27.79,8505.49,1.0028,1.758,2.34,1.2818,2509.62,0.0122,9142.64,2164.88,12046.28,1387.81,1.668,2.821,FALSE,FALSE,Nov,Q4
19-11-12,27.79,8491.58,1.0034,1.74,2.328,1.2813,2495.21,0.0123,9153.2,2174.99,12040.4,1386.89,1.613,2.761,FALSE,FALSE,Nov,Q4
16-11-12,28.04,8363.41,0.9989,1.696,2.289,1.2744,2427.32,0.0123,9024.16,2177.24,11877.72,1359.88,1.584,2.734,FALSE,FALSE,Nov,Q4
15-11-12,27.68,8363.41,0.9989,1.722,2.313,1.278,2461.77,0.0123,8829.72,2193.62,11811.38,1353.33,1.595,2.732,FALSE,FALSE,Nov,Q4
14-11-12,27.16,8460.33,0.9966,1.701,2.303,1.2736,2472.84,0.0125,8664.73,2223.11,11929.79,1355.49,1.589,2.726,FALSE,FALSE,Nov,Q4
13-11-12,28.02,8612.53,0.998,1.695,2.287,1.2704,2493.14,0.0126,8661.05,2212.44,12134.66,1374.53,1.595,2.723,FALSE,FALSE,Nov,Q4
09-11-12,27.94,8574.07,0.9991,1.715,2.308,1.2709,2479.82,0.0126,8757.6,2240.92,12196.8,1379.85,1.613,2.747,FALSE,FALSE,Nov,Q4
08-11-12,28.11,8581.29,0.9997,1.712,2.311,1.2747,2479.13,0.0126,8837.15,2245.41,12191.05,1377.51,1.618,2.752,FALSE,FALSE,Nov,Q4
07-11-12,29.02,8734.91,1.0038,1.75,2.343,1.2771,2479.1,0.0125,8972.89,2287.51,12230.59,1394.53,1.644,2.829,FALSE,FALSE,Nov,Q4
06-11-12,29.8,8872.93,1.0082,1.807,2.377,1.2814,2535.94,0.0125,8975.15,2292.21,12361.2,1428.39,1.751,2.922,FALSE,FALSE,Nov,Q4
05-11-12,29.44,8740.64,1.0034,1.763,2.345,1.2797,2517.67,0.0125,9007.44,2301.88,12352.78,1417.26,1.679,2.869,FALSE,FALSE,Nov,Q4
02-11-12,29.44,8740.64,1.004,1.77,2.362,1.2837,2547.15,0.0124,9051.22,2306.77,12380.41,1414.2,1.717,2.906,FALSE,FALSE,Nov,Q4
01-11-12,29.48,8736.57,1.0034,1.789,2.379,1.2942,2533.87,0.0125,8946.87,2297.88,12499.76,1427.59,1.73,2.907,FALSE,FALSE,Nov,Q4
31-10-12,28.99,8547.22,1.0001,1.783,2.379,1.296,2503.64,0.0125,8928.29,2254.82,12422.91,1412.16,1.694,2.86,FALSE,FALSE,Oct,Q4
29-10-12,28.99,8588.14,0.9991,1.797,2.384,1.2904,2478.84,0.0125,8929.34,2235.85,12312.75,1412.16,1.721,2.882,FALSE,FALSE,Oct,Q4
26-10-12,29.23,8613.77,1.0029,1.836,2.414,1.2942,2496.1,0.0126,8933.06,2247.91,12300.3,1411.94,1.749,2.912,FALSE,FALSE,Oct,Q4
25-10-12,28.8,8648.06,1.0051,1.896,2.461,1.2934,2483.43,0.0125,9055.2,2291.24,12300.23,1412.97,1.812,2.962,FALSE,FALSE,Oct,Q4
24-10-12,28.66,8517.99,1.0064,1.85,2.427,1.2974,2490.58,0.0125,8954.3,2307.78,12195.02,1408.75,1.794,2.954,FALSE,FALSE,Oct,Q4
23-10-12,28.66,8533.85,1.0077,1.853,2.419,1.2986,2477.92,0.0125,9014.25,2312.08,12225.84,1413.11,1.761,2.904,FALSE,FALSE,Oct,Q4
22-10-12,28.24,8691.54,1.0077,1.87,2.449,1.306,2531.1,0.0125,9010.71,2341.59,12403.54,1433.82,1.815,2.972,FALSE,FALSE,Oct,Q4
19-10-12,28.66,8733.35,1.0067,1.846,2.433,1.3022,2542.24,0.0126,9002.68,2332.47,12415.98,1433.19,1.766,2.935,FALSE,FALSE,Oct,Q4
18-10-12,29.44,8845.41,1.0148,1.9,2.488,1.3066,2574.19,0.0126,8982.86,2336.08,12466.12,1457.34,1.831,3.011,FALSE,FALSE,Oct,Q4
17-10-12,29.68,8863.36,1.0224,1.912,2.505,1.3119,2569.83,0.0126,8806.55,2300.8,12461.25,1460.91,1.822,3.004,FALSE,FALSE,Oct,Q4
